Family,Scientific,BodyMass-Value,Length,Wing,Tail,Tarsus,Toe,Bill L,Bill W,Bill D,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,Nocturnal
Icteridae,Cacicus sclateri,49,183,100,83,25.01,18.649999999999999,23.11,12.19,11.41,50,0,0,0,0,0,0,50,0,0,Omnivore,0,0,0,10,20,70,0,0,0
Icteridae,Cacicus cela,85.45,276,172,112,32.799999999999997,23.9,39.1,13.7,16.7,40,0,0,0,0,0,60,0,0,0,FruiNect,0,0,0,0,20,80,0,0,0
Icteridae,Cacicus cela,85.45,234,133,92,28.5,20.3,33.5,12.8,14,40,0,0,0,0,0,60,0,0,0,FruiNect,0,0,0,0,20,80,0,0,0
Icteridae,Cacicus cela,85.45,246,155,97,32.1,24.41,35.03,14.27,15.43,40,0,0,0,0,0,60,0,0,0,FruiNect,0,0,0,0,20,80,0,0,0
Icteridae,Cacicus cela,85.45,226,129,83,29.97,21.77,30.73,13.97,12.19,40,0,0,0,0,0,60,0,0,0,FruiNect,0,0,0,0,20,80,0,0,0
Icteridae,Cacicus uropygialis,61.17,220,132,92.5,27.335000000000001,20.440000000000001,28.59,11.695,12.54,80,0,0,0,0,0,0,20,0,0,Invertebrate,0,0,0,20,30,50,0,0,0
Icteridae,Cacicus uropygialis,61.17,197,124,86,27.17,20.57,27.59,12.23,12.34,80,0,0,0,0,0,0,20,0,0,Invertebrate,0,0,0,20,30,50,0,0,0
Icteridae,Cacicus chrysonotus,63.73,278,158,136,35.47,23.43,31.84,13.32,13.37,60,0,0,0,0,0,20,20,0,0,Invertebrate,0,0,0,20,60,20,0,0,0
Icteridae,Cacicus chrysonotus,63.73,258,133,124,30.53,21.24,27.84,12.3,12.08,60,0,0,0,0,0,20,20,0,0,Invertebrate,0,0,0,20,60,20,0,0,0
Icteridae,Cacicus chrysonotus,63.73,293,152,136,36.07,24.07,32.61,14.82,14.17,60,0,0,0,0,0,20,20,0,0,Invertebrate,0,0,0,20,60,20,0,0,0
Icteridae,Cacicus haemorrhous,83.71,238,149,99,33.29,24.02,36.34,16.25,16.07,60,0,0,0,0,0,20,20,0,0,Invertebrate,0,0,0,20,60,20,0,0,0
Icteridae,Cacicus haemorrhous,83.71,238,135,99,28.75,22.56,32.31,14.88,14.57,60,0,0,0,0,0,20,20,0,0,Invertebrate,0,0,0,20,60,20,0,0,0
Icteridae,Icterus parisorum,36.48,207,102,84,24.77,19.11,25.54,8.99,8.35,70,0,0,0,0,0,20,10,0,0,Invertebrate,0,0,20,40,40,0,0,0,0
Icteridae,Icterus chrysater,53.4,199,95,94,25.9,18.100000000000001,22.9,10.3,10.2,80,0,0,0,0,0,0,20,0,0,Invertebrate,0,0,0,40,40,20,0,0,0
Icteridae,Icterus chrysater,53.4,196.5,89.5,90.5,24.85,20.655000000000001,26.025,10.265,10.56,80,0,0,0,0,0,0,20,0,0,Invertebrate,0,0,0,40,40,20,0,0,0
Icteridae,Icterus chrysater,53.4,215,94,99,25.93,20.47,25.31,10.04,11.07,80,0,0,0,0,0,0,20,0,0,Invertebrate,0,0,0,40,40,20,0,0,0
Icteridae,Icterus graduacauda,42.2,210,100,99,27.42,18.78,25.32,11.91,11.75,60,0,0,0,0,0,30,0,10,0,Invertebrate,0,0,20,60,20,0,0,0,0
Icteridae,Icterus leucopteryx,36.9,192,102,84,24.3,17.5,24.3,11.2,10.9,50,0,0,0,0,0,30,20,0,0,Omnivore,0,0,0,10,80,10,0,0,0
Icteridae,Icterus auratus,32.1,191,95.5,86.5,23.785,16.63,21.065,9.115,8.865,50,0,0,0,0,0,20,30,0,0,Omnivore,0,0,0,50,50,0,0,0,0
Icteridae,Icterus gularis,55.16,244,118,101,30.55,22.05,27.96,12.39,13.84,70,0,0,0,0,0,10,20,0,0,Invertebrate,0,0,0,40,40,20,0,0,0
Icteridae,Icterus gularis,55.16,224,107,99,29.24,20.83,27.16,13.12,13.34,70,0,0,0,0,0,10,20,0,0,Invertebrate,0,0,0,40,40,20,0,0,0
Icteridae,Icterus nigrogularis,40.2,192,96,84,27,17.8,23.6,8.7,10.2,40,0,0,0,0,0,20,40,0,0,FruiNect,0,0,0,0,0,100,0,0,0
Icteridae,Icterus nigrogularis,40.2,213,100,93,25,13.5,24.4,11.1,12.5,40,0,0,0,0,0,20,40,0,0,FruiNect,0,0,0,0,0,100,0,0,0
Icteridae,Icterus nigrogularis,40.2,189,85,79,25,15,24,10.6,11.5,40,0,0,0,0,0,20,40,0,0,FruiNect,0,0,0,0,0,100,0,0,0
Icteridae,Icterus nigrogularis,40.2,186.5,93,79.5,25.734999999999999,18.7,21.72,9.615,9.665,40,0,0,0,0,0,20,40,0,0,FruiNect,0,0,0,0,0,100,0,0,0
Icteridae,Icterus pustulatus,36.78,200,103,84,24.37,17.82,24.81,10.01,10.13,60,0,0,0,0,0,20,10,10,0,Invertebrate,0,0,0,20,40,40,0,0,0
Icteridae,Icterus galbula,32.83,181,97,76,23.9,15.7,20.1,6.8,7.9,60,0,0,0,0,0,20,20,0,0,Invertebrate,0,0,30,10,20,40,0,0,0
Icteridae,Icterus galbula,32.83,166,89,69,23.1,15.5,18.9,7.7,8.1,60,0,0,0,0,0,20,20,0,0,Invertebrate,0,0,30,10,20,40,0,0,0
Icteridae,Icterus galbula,32.83,184.25,97,75.5,23.797499999999999,17.952300000000001,21.1375,9.52,9.3275,60,0,0,0,0,0,20,20,0,0,Invertebrate,0,0,30,10,20,40,0,0,0
Icteridae,Icterus mesomelas,39.9,204.5,94.5,96.5,29.835000000000001,21.114999999999998,24.645,9.365,9.64,60,0,0,0,0,0,0,40,0,0,Invertebrate,0,0,0,70,20,10,0,0,0
Icteridae,Icterus pectoralis,46.5,214,112,95,30.35,21.25,25.8,12.31,11.01,60,0,0,0,0,0,0,40,0,0,Invertebrate,0,0,0,60,30,10,0,0,0
Icteridae,Icterus pectoralis,46.5,201,97,89,27.18,17.87,22.59,10.48,8.77,60,0,0,0,0,0,0,40,0,0,Invertebrate,0,0,0,60,30,10,0,0,0
Icteridae,Icterus graceannae,40.03,193,95,93,26.82,18.36,22.79,10.17,9.38,50,0,0,0,0,0,20,30,0,0,Omnivore,0,0,0,30,40,30,0,0,0
Icteridae,Icterus jamacaii,71.81,217,111,97,30.15,23.13,26.51,10.65,10.98,50,0,0,0,0,0,20,30,0,0,Omnivore,0,0,20,50,30,0,0,0,0
Icteridae,Icterus icterus,60.88,226,105.5,95,29.05,20.914999999999999,27.555,10.925,10.19,50,10,0,0,0,0,40,0,0,0,Omnivore,0,0,20,50,30,0,0,0,0
Icteridae,Icterus maculialatus,37.4,204,103,96,24.58,16.489999999999998,23.175,8.88,8.245,50,0,0,0,0,0,20,30,0,0,Omnivore,0,0,0,0,70,30,0,0,0
Icteridae,Icterus wagleri,41.8,238,106,109,26.164999999999999,21.285,26.455,8.905,8.395,0,0,0,0,0,0,0,70,0,30,FruiNect,0,0,0,30,30,40,0,0,0
Icteridae,Icterus cucullatus,24.3,196,95,92,23.47,17.260000000000002,24.14,9.63,7.46,40,0,0,0,0,0,20,30,0,10,Omnivore,0,0,0,50,50,0,0,0,0
Icteridae,Icterus cucullatus,24.3,184,83,79,22.39,16.3,22.32,8.78,7.3,40,0,0,0,0,0,20,30,0,10,Omnivore,0,0,0,50,50,0,0,0,0
Icteridae,Icterus prosthemelas,27.95,191,85,90,23,16.399999999999999,23.1,8.1,8,20,0,0,0,0,0,40,40,0,0,FruiNect,0,0,0,40,20,40,0,0,0
Icteridae,Icterus spurius,19.44,157,77,66,22.77,14.97,18.94,6.49,6.26,40,0,0,0,0,0,20,30,0,10,Omnivore,0,0,30,50,20,0,0,0,0
Icteridae,Icterus spurius,19.44,162.5,84,69.5,22.715,15.96,19.355,7.285,7,40,0,0,0,0,0,20,30,0,10,Omnivore,0,0,30,50,20,0,0,0,0
Icteridae,Icterus bonana,29,175,88,81,23.59,16.21,24.71,9.09,8.49,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,10,30,60,0,0,0
Icteridae,Icterus oberi,35.78,202,94.5,93.5,25.914999999999999,18.54,27.19,9.97,9.96,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,0,100,0,0,0
Icteridae,Icterus laudabilis,36.9,198,97,94,25.1,17,25.5,9.5,10.8,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,0,40,60,0,0,0
Icteridae,Icterus laudabilis,36.9,209,104,96,26.04,19.61,25.2,9.71,10.37,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,0,40,60,0,0,0
Icteridae,Icterus dominicensis,35.74,225,104,110,24.28,20.11,22.97,8.77,7.52,20,0,0,0,0,0,40,40,0,0,FruiNect,0,0,0,40,20,40,0,0,0
Icteridae,Icterus auricapillus,32.2,170.5,91,85.5,21.62,18.010000000000002,21.985,9.185,8.265,50,0,0,0,0,0,20,30,0,0,Omnivore,0,0,0,0,40,60,0,0,0
Icteridae,Icterus auricapillus,32.2,189,92,84,22.2,16.2,21.5,7.7,7.2,50,0,0,0,0,0,20,30,0,0,Omnivore,0,0,0,0,40,60,0,0,0
Icteridae,Icterus cayanensis,35.44,201.5,94.5,95.5,21.504999999999999,20.65,21.17,8.405,8.075,70,0,0,0,0,0,0,30,0,0,Invertebrate,0,0,0,20,40,40,0,0,0
Icteridae,Icterus cayanensis,35.44,197.5,96.5,96,22.82,18.465,21.295,7.695,7.77,70,0,0,0,0,0,0,30,0,0,Invertebrate,0,0,0,20,40,40,0,0,0
Icteridae,Icterus cayanensis,35.44,195,93,91,23.15,19.88,21.64,8.84,8.27,70,0,0,0,0,0,0,30,0,0,Invertebrate,0,0,0,20,40,40,0,0,0
Icteridae,Icterus cayanensis,35.44,194,100,94,21.42,17.61,23.48,7.71,8.09,70,0,0,0,0,0,0,30,0,0,Invertebrate,0,0,0,20,40,40,0,0,0
Icteridae,Nesopsar nigerrimus,39,176,98,71,22.9,17.2,25.1,9.6,10.2,40,0,0,0,0,0,20,0,30,10,Omnivore,0,0,0,40,40,20,0,0,0
Icteridae,Agelaius phoeniceus,50.78,221,121,88,29.1,21.1,24.1,9.4,11.3,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,90,10,0,0,0,0,0
Icteridae,Agelaius phoeniceus,50.78,195,105,79,27.5,18,20.1,7.7,10,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,90,10,0,0,0,0,0
Icteridae,Molothrus bonariensis,41.49,176,101,72,28.1,19,20.8,9.3,10.5,70,0,0,0,0,0,0,0,30,0,Invertebrate,0,0,100,0,0,0,0,0,0
Icteridae,Molothrus bonariensis,41.49,221,125,97,31.8,21.3,24,9.6,10.5,70,0,0,0,0,0,0,0,30,0,Invertebrate,0,0,100,0,0,0,0,0,0
Icteridae,Molothrus bonariensis,41.49,173,95,72,21.6,19.3,20.5,9,9.5,70,0,0,0,0,0,0,0,30,0,Invertebrate,0,0,100,0,0,0,0,0,0
Icteridae,Molothrus bonariensis,41.49,151,87,65,19.100000000000001,17.3,18.5,8.5,9.8,70,0,0,0,0,0,0,0,30,0,Invertebrate,0,0,100,0,0,0,0,0,0
Icteridae,Molothrus ater,40.26,165,102,68,23.8,16.600000000000001,17.8,7.5,9,40,0,0,0,0,0,0,0,60,0,PlantSeed,0,0,80,10,10,0,0,0,0
Icteridae,Molothrus ater,40.26,151,95,64,23.4,16.399999999999999,16,7.4,8.3,40,0,0,0,0,0,0,0,60,0,PlantSeed,0,0,80,10,10,0,0,0,0
Icteridae,Dives dives,91.32,272,127,119,39.4,26.2,31,11.4,13,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,80,10,10,0,0,0,0
Icteridae,Dives dives,91.32,243,113,109,37.6,23.9,30.2,12,13.8,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,80,10,10,0,0,0,0
Icteridae,Euphagus cyanocephalus,62.48,229,128,99,32.299999999999997,21.3,23,10.2,9.1,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Icteridae,Euphagus cyanocephalus,62.48,210,118,89,30.5,20.3,21,8.5,8.4,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Icteridae,Quiscalus quiscula,105.18,268,140,118,38.299999999999997,27.6,31.7,11.6,12.6,40,10,0,10,0,0,0,0,40,0,Omnivore,0,0,70,20,10,0,0,0,0
Icteridae,Quiscalus quiscula,105.18,268,140,118,38.299999999999997,27.6,31.7,11.6,12.6,40,10,0,10,0,0,0,0,40,0,Omnivore,0,0,70,20,10,0,0,0,0
Icteridae,Quiscalus lugubris,63.03,241,126,107,34.5,26.2,32.2,11.5,11,60,0,0,0,0,0,0,0,40,0,Invertebrate,0,0,100,0,0,0,0,0,0
Icteridae,Quiscalus lugubris,63.03,235,109,65,32.299999999999997,24.1,28.8,9.3,9.6,60,0,0,0,0,0,0,0,40,0,Invertebrate,0,0,100,0,0,0,0,0,0
Icteridae,Quiscalus niger,72.19,286,149,127,39.6,26.9,37.6,13.1,14.2,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,80,20,0,0,0,0,0
Icteridae,Quiscalus niger,72.19,241,129,110,34.799999999999997,23.4,32.5,11.2,12.5,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,80,20,0,0,0,0,0
Icteridae,Quiscalus major,151.21,382,182,171,51.1,35.299999999999997,44,14.8,15.6,40,10,0,10,0,10,0,0,30,0,Omnivore,0,0,70,20,10,0,0,0,0
Icteridae,Quiscalus major,151.21,302,143,130,42.4,28.5,36,12.4,12.2,40,10,0,10,0,10,0,0,30,0,Omnivore,0,0,70,20,10,0,0,0,0
Icteridae,Quiscalus mexicanus,160.47,422,189,217,51.3,35.799999999999997,46,17.4,16.2,80,0,0,0,0,0,0,0,20,0,Invertebrate,0,0,80,10,10,0,0,0,0
Icteridae,Quiscalus mexicanus,160.47,323,150,148,41.1,29,37.2,14.1,13.2,80,0,0,0,0,0,0,0,20,0,Invertebrate,0,0,80,10,10,0,0,0,0
Icteridae,Hypopyrrhus pyrohypogaster,257.9,245.5,132.5,121,34.56,22.47,28.98,12.165,13.7,40,0,0,0,0,0,20,0,30,10,Omnivore,0,0,0,0,60,40,0,0,0
Icteridae,Lampropsar tanagrinus,117.25,213.5,102.5,102,25.85,16.86,21.025,9.1,8.485,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,30,40,30,0,0,0,0
Icteridae,Macroagelaius subalaris,117.25,271,135,160,32.32,19.239999999999998,25.98,12.9,13.66,40,0,0,0,0,0,20,0,30,10,Omnivore,0,0,0,10,30,60,0,0,0
Icteridae,Macroagelaius subalaris,117.25,258,123,129,29.45,20.53,29.35,12.26,11.73,40,0,0,0,0,0,20,0,30,10,Omnivore,0,0,0,10,30,60,0,0,0
Icteridae,Curaeus curaeus,83.7,269,131,110,29.5,22.5,34.9,10.7,14.5,60,10,0,0,0,0,0,30,0,0,Invertebrate,0,0,50,50,0,0,0,0,0
Icteridae,Curaeus curaeus,83.7,238,120,104,26,19,31.3,10.1,11.4,60,10,0,0,0,0,0,30,0,0,Invertebrate,0,0,50,50,0,0,0,0,0
Icteridae,Gnorimopsar chopi,65.9,209,125,96,28.45,22.42,24.96,10.23,12.07,40,0,0,0,0,0,20,0,30,10,Omnivore,0,0,60,10,30,0,0,0,0
Icteridae,Gnorimopsar chopi,65.9,200,119,89,31.24,23.26,25.22,10.86,10.76,40,0,0,0,0,0,20,0,30,10,Omnivore,0,0,60,10,30,0,0,0,0
Icteridae,Agelasticus cyanopus,37.21,186,97,84,26.12,19.38,25.5,9.84,8.59,40,0,0,0,0,0,0,0,60,0,PlantSeed,0,0,70,30,0,0,0,0,0
Icteridae,Agelasticus cyanopus,37.21,173,84,72,23.98,17.27,25.1,8.42,8,40,0,0,0,0,0,0,0,60,0,PlantSeed,0,0,70,30,0,0,0,0,0
Icteridae,Chrysomus ruficapillus,32,175,94,74,26.98,20.41,20.69,8.81,8.51,0,0,0,0,0,0,0,0,100,0,PlantSeed,0,0,90,10,0,0,0,0,0
Icteridae,Chrysomus ruficapillus,32,165,89,64,24.91,19.62,18.68,8.37,7.6,0,0,0,0,0,0,0,0,100,0,PlantSeed,0,0,90,10,0,0,0,0,0
Icteridae,Chrysomus icterocephalus,30.68,171,83,65,25.3,15,20.7,7.9,9,40,0,0,0,0,0,0,0,60,0,PlantSeed,0,0,90,10,0,0,0,0,0
Icteridae,Chrysomus icterocephalus,30.68,164,91,70,26.16,19.23,21.88,9.28,8.28,40,0,0,0,0,0,0,0,60,0,PlantSeed,0,0,90,10,0,0,0,0,0
Icteridae,Chrysomus icterocephalus,30.68,158,83,62,24.19,18.440000000000001,19.95,8.08,8.26,40,0,0,0,0,0,0,0,60,0,PlantSeed,0,0,90,10,0,0,0,0,0
Thraupidae,Coereba flaveola,10.01,100,58,34,16.100000000000001,10.9,14.4,4.5,4.8,30,0,0,0,0,0,0,70,0,0,FruiNect,0,0,0,80,20,0,0,0,0
Thraupidae,Coereba flaveola,10.01,99,58,36,16.600000000000001,10.4,14.8,6,5.6,30,0,0,0,0,0,0,70,0,0,FruiNect,0,0,0,80,20,0,0,0,0
Thraupidae,Coereba flaveola,10.01,113,58,40,17.7,11.4,17.3,4.3,4.6,30,0,0,0,0,0,0,70,0,0,FruiNect,0,0,0,80,20,0,0,0,0
Passerellidae,Calamospiza melanocorys,37.6,160,85,67,24.1,17.100000000000001,15.3,10.6,11.4,30,0,0,0,0,0,10,0,60,0,PlantSeed,0,0,50,10,10,20,10,0,0
Passerellidae,Passerella iliaca,33.25,163,87,69,24.9,16.5,13.6,9.5,11.4,40,0,0,0,0,0,20,0,20,20,Omnivore,0,0,90,10,0,0,0,0,0
Passerellidae,Melospiza melodia,21.91,149,68,68,22.1,15.7,13,8.1,7.2,40,0,0,0,0,0,30,0,30,0,Omnivore,0,0,70,30,0,0,0,0,0
Passerellidae,Melospiza melodia,21.91,147,67,63,21.5,15.7,13,6,8.3,40,0,0,0,0,0,30,0,30,0,Omnivore,0,0,70,30,0,0,0,0,0
Passerellidae,Melospiza melodia,21.91,148,66,65,21.6,15.5,13,6,8.3,40,0,0,0,0,0,30,0,30,0,Omnivore,0,0,70,30,0,0,0,0,0
Passerellidae,Melospiza lincolnii,16.6,132,61,56,20.3,14.6,12.3,7.1,6.8,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,100,0,0,0,0,0,0
Passerellidae,Melospiza georgiana,16.1,135,61,59,21.5,15.4,12.6,4.9,6.2,40,0,0,0,0,0,30,0,30,0,Omnivore,0,0,100,0,0,0,0,0,0
Passerellidae,Zonotrichia capensis,20.31,141,73,60,21,12,11.7,5.9,7.2,30,0,0,0,0,0,0,0,50,20,PlantSeed,0,0,100,0,0,0,0,0,0
Passerellidae,Zonotrichia leucophrys,28,160,79,73,23.3,16.399999999999999,12.8,8.2,8.7,10,0,0,0,0,0,10,0,70,10,PlantSeed,0,0,80,10,10,0,0,0,0
Passerellidae,Zonotrichia albicollis,24.4,164,74,74,24.1,18.399999999999999,14.1,7.2,7.2,20,0,0,0,0,0,20,0,50,10,PlantSeed,0,0,90,10,0,0,0,0,0
Passerellidae,Zonotrichia albicollis,24.4,164,74,74,24.1,18.399999999999999,14.1,7.2,7.2,20,0,0,0,0,0,20,0,50,10,PlantSeed,0,0,90,10,0,0,0,0,0
Passerellidae,Junco hyemalis,19.5,144,77,66,21.3,14.5,12.9,7,7.2,30,0,0,0,0,0,0,0,70,0,PlantSeed,0,0,60,10,30,0,0,0,0
Passerellidae,Passerculus sandwichensis,19.97,132,72,50,21.4,17.399999999999999,13.3,6.7,6.6,40,0,0,0,0,0,20,0,30,10,Omnivore,0,0,80,10,10,0,0,0,0
Passerellidae,Passerculus sandwichensis,19.97,132,72,50,21.4,17.399999999999999,13.3,6.7,6.6,40,0,0,0,0,0,20,0,30,10,Omnivore,0,0,80,10,10,0,0,0,0
Passerellidae,Ammodramus savannarum,17.61,109,57,40,20,15.2,13,7.3,7.1,60,0,0,0,0,0,0,0,40,0,Invertebrate,0,0,80,20,0,0,0,0,0
Passerellidae,Spizella passerina,12.2,130,71,60,17,12.2,11.5,6.9,7,40,0,0,0,0,0,0,0,60,0,PlantSeed,0,0,80,10,10,0,0,0,0
Passerellidae,Spizella pusilla,12.5,129,63,60,17.899999999999999,12.5,10.7,5.3,4.7,40,0,0,0,0,0,0,0,60,0,PlantSeed,0,0,100,0,0,0,0,0,0
Passerellidae,Spizella pallida,11.2,126,61,58,17.600000000000001,12.3,10.7,6.4,6.5,20,0,0,0,0,0,0,0,60,20,PlantSeed,0,0,80,10,10,0,0,0,0
Passerellidae,Spizella breweri,10.9,125,62,60,17.2,12.1,10.1,6.3,6.3,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,100,0,0,0,0,0,0
Passerellidae,Pooecetes gramineus,25.68,147,82,64,21.5,14.4,12.3,7.5,7.2,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,80,10,10,0,0,0,0
Passerellidae,Amphispiza bilineata,13.5,129,64,62,18.7,12.8,12.4,7.1,7,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,100,0,0,0,0,0,0
Passerellidae,Pipilo chlorurus,29.4,172,78,82,23.8,16,14.8,7,8.3,40,0,0,0,0,0,20,0,40,0,Omnivore,0,0,70,30,0,0,0,0,0
Passerellidae,Pipilo erythrophthalmus,40.03,190,85,90,27.7,19.3,15.6,9.6,9.8,30,0,0,0,0,0,30,0,40,0,Omnivore,0,0,80,20,0,0,0,0,0
Passerellidae,Pipilo erythrophthalmus,40.03,167,85,89,27.6,19.2,15.8,8.7,6.4,30,0,0,0,0,0,30,0,40,0,Omnivore,0,0,80,20,0,0,0,0,0
Passerellidae,Pipilo erythrophthalmus,40.03,196,85,98,27.5,18.8,14.7,7.2,9.3,30,0,0,0,0,0,30,0,40,0,Omnivore,0,0,80,20,0,0,0,0,0
Passerellidae,Arremonops conirostris,35.89,143,67,59,23.7,15.6,15.9,9.2,9.2,40,0,0,0,0,0,30,0,30,0,Omnivore,0,0,70,20,10,0,0,0,0
Passerellidae,Arremon taciturnus,24.8,155,81,63,23.98,20.97,16.94,7.72,8.53,30,0,0,0,0,0,40,0,30,0,Omnivore,0,0,50,50,0,0,0,0,0
Passerellidae,Arremon aurantiirostris,34.5,150,76,65,27.2,17.5,17.3,7.9,9.3,30,0,0,0,0,0,40,0,30,0,Omnivore,0,0,60,40,0,0,0,0,0
Thraupidae,Paroaria coronata,37.79,179.5,98.5,81,25.91,17.824999999999999,16.715,8.64,9.185,60,0,0,0,0,0,20,0,0,20,Invertebrate,0,0,20,80,0,0,0,0,0
Thraupidae,Paroaria gularis,23.6,143.5,78,65,20.75,15.98,16.16,6.915,6.555,60,0,0,0,0,0,20,0,0,20,Invertebrate,0,0,30,60,10,0,0,0,0
Thraupidae,Cissopis leverianus,76,277,113.333,126.5,26.633299999999998,16.55,19.6,9.8,10.2167,30,0,0,0,0,0,70,0,0,0,FruiNect,0,0,20,30,30,20,0,0,0
Thraupidae,Cissopis leverianus,76,279.5,111,129,24.875,16.3125,20.275,9.675,10.3625,30,0,0,0,0,0,70,0,0,0,FruiNect,0,0,20,30,30,20,0,0,0
Lamprospizidae,Lamprospiza melanoleuca,34,162,93,63.5,21.504999999999999,19.484999999999999,19.99,9.57,8.895,30,0,0,0,0,0,40,0,30,0,Omnivore,0,0,0,0,20,70,10,0,0
Thraupidae,Creurgops verticalis,24,153.5,81,67.5,20.645,13.355,18.48,9.38,8,80,0,0,0,0,0,20,0,0,0,Invertebrate,0,0,0,0,30,50,20,0,0
Thraupidae,Tachyphonus rufus,34.4,173,85,79,24,16.8,20.5,10.8,9.4,60,0,0,0,0,0,30,0,10,0,Invertebrate,0,0,20,50,10,10,10,0,0
Thraupidae,Tachyphonus rufus,34.4,184,85,78,21.3,13.3,22.8,10.3,10.1,60,0,0,0,0,0,30,0,10,0,Invertebrate,0,0,20,50,10,10,10,0,0
Thraupidae,Lanio fulvus,24,188,92.667,82,16.2,10.7333,19.0667,7.75,7.3,80,0,0,0,0,0,0,0,20,0,Invertebrate,0,0,0,10,80,10,0,0,0
Thraupidae,Lanio versicolor,17,170.143,83.857,69.714,16.257100000000001,10.2286,17.0214,6.4143,6.0214,70,0,0,0,0,0,30,0,0,0,Invertebrate,0,0,0,0,20,60,20,0,0
Thraupidae,Ramphocelus sanguinolentus,41,177,88,79,21.7,16.2,19.4,9.5,9.2,40,0,0,0,0,0,20,0,30,10,Omnivore,0,0,60,30,10,0,0,0,0
Thraupidae,Ramphocelus nigrogularis,31,181.857,85.286,76,19.971399999999999,12.6214,18.5286,8.7071,9,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,0,80,20,0,0,0
Thraupidae,Ramphocelus dimidiatus,28,153,77,70,20.9,14,18.8,11.5,9.4,30,0,0,0,0,0,40,0,30,0,Omnivore,0,0,10,50,40,0,0,0,0
Thraupidae,Ramphocelus melanogaster,25,182,81,75,21.17,15.98,18.06,12.94,10.61,40,0,0,0,0,0,60,0,0,0,FruiNect,0,0,0,40,60,0,0,0,0
Thraupidae,Ramphocelus melanogaster,25,178,81,79,21.24,14.97,18.37,10.46,9.31,40,0,0,0,0,0,60,0,0,0,FruiNect,0,0,0,40,60,0,0,0,0
Thraupidae,Ramphocelus carbo,25.92,179,79,78,20.3,11.8,20.3,14.6,11.3,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,50,40,10,0,0,0
Thraupidae,Ramphocelus carbo,25.92,182.833,79.667,75,19.616700000000002,11.15,17.655,7.8417,8.6,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,50,40,10,0,0,0
Thraupidae,Ramphocelus carbo,25.92,190,81,75.5,19.05,12.225,19.225,7.7,9.225,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,50,40,10,0,0,0
Thraupidae,Ramphocelus carbo,25.92,187.167,79.167,77,20.2,12.408300000000001,17.9667,8.4333,8.6083,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,50,40,10,0,0,0
Thraupidae,Ramphocelus bresilius,32.9,178,82,77,22.7,15.94,19.17,10.49,8.9,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,70,30,0,0,0,0
Thraupidae,Ramphocelus bresilius,32.9,183,83,82,23.64,16.2,20.36,10.61,9.48,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,70,30,0,0,0,0
Thraupidae,Ramphocelus passerinii,32,157,75,68,22.4,15,17.9,10,8.2,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,20,50,30,0,0,0,0
Thraupidae,Ramphocelus passerinii,32,159,75,69,22.5,14.9,17.1,8.8,8.5,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,20,50,30,0,0,0,0
Thraupidae,Ramphocelus flammigerus,33,181,87,79,22.84,16.8,20.1,10.54,9.67,30,0,0,0,0,0,70,0,0,0,FruiNect,0,0,10,30,40,20,0,0,0
Thraupidae,Ramphocelus flammigerus,33,173,88,73,24.22,17.45,19.65,11.79,9.85,30,0,0,0,0,0,70,0,0,0,FruiNect,0,0,10,30,40,20,0,0,0
Thraupidae,Ramphocelus flammigerus,33,171,85,75,24.31,16.079999999999998,19.85,10.24,8.92,30,0,0,0,0,0,70,0,0,0,FruiNect,0,0,10,30,40,20,0,0,0
